Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 

1	Museo Nacional de Antropología	19.4260032, -99.1862786	1481.5	1481.5	4.8
2	Templo Mayor Museum	19.4346038, -99.13188099999999	2267.1	2267.1	4.8
3	Museo Nacional De Arte (MUNAL)	19.4363712, -99.1397023	1759.7	1759.7	4.8
4	Interactive Museum of Economics	19.4353495, -99.13836459999999	1707.5	1707.5	4.6
5	Museo de Arte Moderno	19.4228316, -99.1797258	1625.2	1625.2	4.6
6	Museo de Arte Popular	19.433958, -99.1462631	1759.2	1759.2	4.7
7	Soumaya Museum	19.4406926, -99.2047001	1745.1	1745.1	4.7
8	Frida Kahlo Museum	19.3551806, -99.1624636	337.2	337.2	4.5
9	Museo de Cera	19.4285278, -99.15708079999999	1750.8	1750.8	4.6
10	Memory and Tolerance Museum	19.4343297, -99.1413247	1879.6	1879.6	4.7
11	Palacio de Bellas Artes	19.4352, -99.1412	1615.3	1615.3	4.8
12	Museo Dolores Olmedo	19.2656032, -99.1253409	2101.6	2101.6	4.7
13	Museo Franz Mayer	19.4369334, -99.14343400000001	1697.5	1697.5	4.6
14	Museo Casa de León Trotsky	19.3576107, -99.15932459999999	306.7	306.7	4.5
15	Metro Museum	19.3752985, -99.1867425	620.5	620.5	4.4
16	Museo de la Ciudad de Mexico	19.4292369, -99.1321387	1381.0	1381.0	4.5
17	University Museum Contemporary Art	19.3146858, -99.18540109999999	1276.0	1276.0	4.7
18	National Museum of Interventions	19.3550024, -99.14879499999999	564.7	564.7	4.6
19	Museum of Man Tepexpan	19.6139084, -98.94735569999999	3864.5	3864.5	4.1
20	Museo de la Charreria	19.4260403, -99.1372238	1319.6	1319.6	4.3
21	Museum of light	19.4362372, -99.1299945	1971.2	1971.2	4.5
22	Museo Nacional de las Culturas	19.4332126, -99.13039769999999	1977.3	1977.3	4.7
23	Museo del Tiempo Tlalpan, A.C.	19.2885927, -99.16743029999999	1559.0	1559.0	4.7
24	Universum	19.3114346, -99.1805749	1500.7	1500.7	4.6
25	Museo Anahuacalli	19.3231754, -99.1439285	1152.7	1152.7	4.7
26	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	1702.3	1702.3	4.6
27	Museo de Historia Natural	19.409833, -99.20151899999999	1555.3	1555.3	4.7
28	Former College of San Ildefonso	19.436341, -99.1308634	1920.6	1920.6	4.7
29	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	2068.2	2068.2	4.6
30	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	1472.0	1472.0	4.2
31	Estanquillo Museum	19.4332695, -99.1361618	1558.7	1558.7	4.6
32	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	1621.0	1621.0	4.8
33	Museum of El Carmen	19.3453961, -99.1899237	940.2	940.2	4.7
34	Papalote Museo del Niño	19.4116523, -99.1947372	1385.9	1385.9	4.5
35	Arte Carrillo Gil Museum	19.3494444, -99.1902778	787.2	787.2	4.5
36	UNAM Museo de las Constituciones	19.4363673, -99.1294145	1958.7	1958.7	4.5
37	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1554.6	1554.6	4.4
38	Museo del Chocolate	19.4294462, -99.1572271	1755.5	1755.5	4.5
39	The National Museum of San Carlos	19.4380689, -99.1520429	1942.6	1942.6	4.6
40	Museo Jumex	19.4404568, -99.20359330000001	1655.5	1655.5	4.6
41	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	1886.5	1886.5	4.5
42	Museo Casa de Carranza	19.4311935, -99.163468	1795.5	1795.5	4.6
43	Museo Experimental el Eco	19.4334736, -99.1611887	1815.4	1815.4	4.2
44	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2966.4	2966.4	4.4
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	1774.5	1774.5	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1353.8	1353.8	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	1583.6	1583.6	4.7
48	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	3721.3	3721.3	4.6
49	Museo Universitario del Chopo	19.441993, -99.1567171	2109.0	2109.0	4.5
50	Regional Art Museum	19.5019399, -99.2116346	2294.3	2294.3	4.5
51	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	1761.6	1761.6	4.2
52	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	4566.9	4566.9	4.1
53	House Museum of Memory Indómita	19.4276917, -99.1346883	1324.1	1324.1	4.5
54	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	611.4	611.4	4.6
55	MI Indian Museum	19.4519111, -99.13131849999999	2209.2	2209.2	4.5
56	Museo del Caracol	19.4190145, -99.1834349	1459.6	1459.6	4.6
57	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2979.2	2979.2	4.2
58	Museo Nacional de la Estampa	19.4370531, -99.1427154	1745.1	1745.1	4.5
59	Museum Tepexpan	19.613865, -98.947688	3863.8	3863.8	4.1
60	New Fire Museum	19.3481804, -99.0914754	2077.7	2077.7	4.4
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	1422.5	1422.5	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	1463.3	1463.3	4.3
63	kurimanzutto	19.411377, -99.18760499999999	1358.4	1358.4	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	1714.0	1714.0	4.5
65	Galeria Ethra	19.4453626, -99.1788344	1943.1	1943.1	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	759.6	759.6	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	1645.6	1645.6	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	314.3	314.3	3.6
69	Galería Aguafuerte	19.416628, -99.16006	1727.0	1727.0	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	1718.2	1718.2	4.5
71	House of Gaga	19.4119833, -99.17119459999999	1564.4	1564.4	4.4
72	Galería Casa Lamm	19.418845, -99.159166	1646.0	1646.0	4.6
73	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	1691.6	1691.6	4.7
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	1467.2	1467.2	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	1746.0	1746.0	5.0
76	PARQUE Galería	19.415567, -99.183673	1565.6	1565.6	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	1478.4	1478.4	4.5
78	AURA GALERIAS	19.420764, -99.211207	1579.6	1579.6	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	1323.3	1323.3	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	1775.8	1775.8	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	1799.8	1799.8	4.3
82	Galeria Art Forum S.A.	19.4050636, -99.241074	2095.2	2095.2	0.0
83	Galería de arte de la SHCP	19.435146, -99.1334973	1722.9	1722.9	4.6
84	Carré d'artistes®	19.4307426, -99.19688959999999	1550.9	1550.9	4.5
85	Galería Mascota	19.417819, -99.170711	1699.8	1699.8	4.6
86	Galería RGR	19.4134518, -99.1845664	1474.3	1474.3	4.6
87	Art point	19.4314498, -99.2026042	1627.0	1627.0	4.2
88	101 Art Galleries	19.3827442, -99.2684606	2447.4	2447.4	3.3
89	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1760.7	1760.7	4.5
90	YAWÍ	19.4334666, -99.13429420000001	1551.6	1551.6	4.8
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	1861.6	1861.6	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	1442.2	1442.2	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	547.1	547.1	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	1152.7	1152.7	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	611.4	611.4	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	2209.2	2209.2	4.5
97	Bosque de Chapultepec	19.4194815, -99.18945579999999	1628.9	1628.9	4.6
98	Parque Tezozómoc	19.4998595, -99.210754	2316.9	2316.9	4.4
99	Parque Bicentenario	19.4686896, -99.1972629	2740.5	2740.5	4.7
100	La Mexicana Park	19.3574615, -99.27052119999999	2252.9	2252.9	4.7
101	Parque Hundido	19.3782922, -99.17874719999999	863.6	863.6	4.6
102	Cerro de la Estrella National Park	19.3439269, -99.0914995	5795.6	5795.6	4.4
103	Parque Ecológico EHECATL	19.5943439, -99.0545412	3820.6	3820.6	4.5
104	Alameda Central	19.4357353, -99.1439486	1782.3	1782.3	4.6
105	El Tepeyac National Park	19.5039634, -99.1078041	3007.8	3007.8	4.1
106	Parque Naucalli	19.4930556, -99.24083329999999	1939.2	1939.2	4.4
107	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1136.7	1136.7	4.5
