Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 

1	Museo Nacional de Antropología	19.4260032, -99.1862786	1038.6	1038.6	4.8
2	Museo Nacional De Arte (MUNAL)	19.4363712, -99.1397023	1959.0	1959.0	4.8
3	Templo Mayor Museum	19.4346038, -99.13188099999999	2666.4	2666.4	4.8
4	Interactive Museum of Economics	19.4353495, -99.13836459999999	1858.8	1858.8	4.6
5	Museo de Arte Moderno	19.4228316, -99.1797258	1182.3	1182.3	4.6
6	Museo de Arte Popular	19.433958, -99.1462631	1612.4	1612.4	4.7
7	Frida Kahlo Museum	19.3551806, -99.1624636	1627.3	1627.3	4.5
8	Museo de Cera	19.4285278, -99.15708079999999	1353.8	1353.8	4.6
9	Memory and Tolerance Museum	19.4343297, -99.1413247	1732.8	1732.8	4.7
10	Museo Franz Mayer	19.4369334, -99.14343400000001	1798.5	1798.5	4.6
11	Museo Casa de León Trotsky	19.3576107, -99.15932459999999	1589.7	1589.7	4.5
12	Metro Museum	19.3752985, -99.1867425	1303.8	1303.8	4.4
13	Museo de la Ciudad de Mexico	19.4292369, -99.1321387	1780.3	1780.3	4.5
14	University Museum Contemporary Art	19.3146858, -99.18540109999999	1984.5	1984.5	4.7
15	National Museum of Interventions	19.3550024, -99.14879499999999	1784.4	1784.4	4.6
16	Museum of Man Tepexpan	19.6139084, -98.94735569999999	3382.6	3382.6	4.1
17	Museo de la Charreria	19.4260403, -99.1372238	1570.2	1570.2	4.3
18	Museo Nacional de las Culturas	19.4332126, -99.13039769999999	2293.5	2293.5	4.7
19	Museo del Tiempo Tlalpan, A.C.	19.2885927, -99.16743029999999	2386.4	2386.4	4.7
20	Museo Dolores Olmedo	19.2656032, -99.1253409	2539.0	2539.0	4.7
21	Soumaya Museum	19.4406926, -99.2047001	1314.5	1314.5	4.7
22	Palacio de Bellas Artes	19.4352, -99.1412	1774.1	1774.1	4.8
23	Museum of light	19.4362372, -99.1299945	2362.3	2362.3	4.5
24	Universum	19.3114346, -99.1805749	2209.2	2209.2	4.6
25	Museo Anahuacalli	19.3231754, -99.1439285	2362.4	2362.4	4.7
26	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	2062.5	2062.5	4.6
27	Museo de Historia Natural	19.409833, -99.20151899999999	662.5	662.5	4.7
28	Former College of San Ildefonso	19.436341, -99.1308634	2229.8	2229.8	4.7
29	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	1603.4	1603.4	4.6
30	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	1557.1	1557.1	4.2
31	Estanquillo Museum	19.4332695, -99.1361618	1907.9	1907.9	4.6
32	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	1779.8	1779.8	4.8
33	Museum of El Carmen	19.3453961, -99.1899237	1662.6	1662.6	4.7
34	Papalote Museo del Niño	19.4116523, -99.1947372	788.6	788.6	4.5
35	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1475.2	1475.2	4.5
36	UNAM Museo de las Constituciones	19.4363673, -99.1294145	2349.8	2349.8	4.5
37	Museo del Chocolate	19.4294462, -99.1572271	1398.9	1398.9	4.5
38	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1111.7	1111.7	4.4
39	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	1861.3	1861.3	4.5
40	The National Museum of San Carlos	19.4380689, -99.1520429	1573.4	1573.4	4.6
41	Museo Jumex	19.4404568, -99.20359330000001	1224.9	1224.9	4.6
42	Museo Casa de Carranza	19.4311935, -99.163468	1310.4	1310.4	4.6
43	Museo Experimental el Eco	19.4334736, -99.1611887	1362.8	1362.8	4.2
44	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	3618.2	3618.2	4.4
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	1355.8	1355.8	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	2563.5	2563.5	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	1742.4	1742.4	4.7
48	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	3256.5	3256.5	4.6
49	Museo Universitario del Chopo	19.441993, -99.1567171	1596.7	1596.7	4.5
50	Regional Art Museum	19.5019399, -99.2116346	1851.4	1851.4	4.5
51	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	1275.1	1275.1	4.2
52	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	5172.7	5172.7	4.1
53	House Museum of Memory Indómita	19.4276917, -99.1346883	1723.4	1723.4	4.5
54	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1694.7	1694.7	4.6
55	MI Indian Museum	19.4519111, -99.13131849999999	2058.9	2058.9	4.5
56	Museo del Caracol	19.4190145, -99.1834349	924.0	924.0	4.6
57	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2539.2	2539.2	4.2
58	Museo Nacional de la Estampa	19.4370531, -99.1427154	1693.6	1693.6	4.5
59	Museum Tepexpan	19.613865, -98.947688	3383.3	3383.3	4.1
60	New Fire Museum	19.3481804, -99.0914754	3287.4	3287.4	4.4
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	748.9	748.9	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	1020.4	1020.4	4.3
63	kurimanzutto	19.411377, -99.18760499999999	880.8	880.8	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	1334.8	1334.8	4.5
65	Galeria Ethra	19.4453626, -99.1788344	1488.4	1488.4	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	1490.0	1490.0	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	1184.7	1184.7	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	1604.4	1604.4	3.6
69	Galería Aguafuerte	19.416628, -99.16006	1289.5	1289.5	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	1251.8	1251.8	4.5
71	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	1280.3	1280.3	4.7
72	House of Gaga	19.4119833, -99.17119459999999	1108.2	1108.2	4.4
73	Galería Casa Lamm	19.418845, -99.159166	1396.6	1396.6	4.6
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	1178.0	1178.0	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	1212.9	1212.9	5.0
76	PARQUE Galería	19.415567, -99.183673	783.4	783.4	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	1092.8	1092.8	4.5
78	AURA GALERIAS	19.420764, -99.211207	503.2	503.2	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	973.4	973.4	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	1311.0	1311.0	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	1347.2	1347.2	4.3
82	Galería RGR	19.4134518, -99.1845664	741.2	741.2	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	890.6	890.6	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	2122.2	2122.2	4.6
85	Galería Mascota	19.417819, -99.170711	1208.1	1208.1	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1108.0	1108.0	4.5
87	101 Art Galleries	19.3827442, -99.2684606	1094.2	1094.2	3.3
88	Art point	19.4314498, -99.2026042	1222.7	1222.7	4.2
89	YAWÍ	19.4334666, -99.13429420000001	1950.9	1950.9	4.8
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1324.9	1324.9	4.5
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	1558.9	1558.9	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	1771.2	1771.2	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1756.8	1756.8	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2362.4	2362.4	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1694.7	1694.7	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	2058.9	2058.9	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1487.3	1487.3	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1158.0	1158.0	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1186.0	1186.0	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1874.0	1874.0	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	2297.6	2297.6	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	899.7	899.7	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	1299.5	1299.5	4.6
104	Espejo de los Lirios Park	19.651843, -99.21830179999999	2915.7	2915.7	4.3
105	Cerro de la Estrella National Park	19.3439269, -99.0914995	7005.3	7005.3	4.4
106	El Tepeyac National Park	19.5039634, -99.1078041	2543.0	2543.0	4.1
107	Parque Ecológico EHECATL	19.5943439, -99.0545412	3355.8	3355.8	4.5
108	Alameda Central	19.4357353, -99.1439486	1757.1	1757.1	4.6
109	Parque Naucalli	19.4930556, -99.24083329999999	1496.3	1496.3	4.4
110	parque rosendo	19.3842214, -99.1872569	1087.4	1087.4	3.3
111	Parque Lincoln	19.4298155, -99.1992389	1149.8	1149.8	4.6
112	Esculturas Park	19.65598, -99.2044432	3046.8	3046.8	4.4
113	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1005.5	1005.5	4.5
114	Ehécatl Ecological Park	19.58903, -99.048645	3087.2	3087.2	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	1853.9	1853.9	4.6
116	Parque España	19.4153363, -99.1711504	986.3	986.3	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2365.8	2365.8	4.3
118	Parque El Batán	19.3327776, -99.2060024	1489.5	1489.5	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1627.5	1627.5	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1622.1	1622.1	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1170.5	1170.5	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1805.3	1805.3	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	1668.5	1668.5	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1202.1	1202.1	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1283.1	1283.1	4.3
126	Parque Xicoténcatl	19.3563455, -99.15073989999999	1778.5	1778.5	4.3
127	Parque Acacias	19.3641186, -99.17407709999999	1571.7	1571.7	4.4
128	parque pantitlan	19.4152253, -99.05840859999999	2389.2	2389.2	3.8
129	Mariano Matamoros Park	19.3858723, -99.1303425	1793.2	1793.2	4.1
130	Huayamilpas Ecological Park	19.3242607, -99.1504593	2474.8	2474.8	4.0
131	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1404.7	1404.7	4.4
132	Parque San Lorenzo	19.3760197, -99.1767507	1396.4	1396.4	4.5
133	Parque Patolli	19.3691968, -99.00818389999999	2994.9	2994.9	3.8
134	Parque Ecologico Tarango	19.3468874, -99.2513898	1044.8	1044.8	4.2
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3499.8	3499.8	4.8
136	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1354.1	1354.1	4.2
137	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1814.4	1814.4	4.4
138	San Simón Ticumac Park	19.3747984, -99.1430946	1798.2	1798.2	4.1
139	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1535.0	1535.0	4.4
140	ACTEAL Park	19.4129173, -99.0681393	2236.0	2236.0	4.0
141	Cañitas Park	19.4534696, -99.17757569999999	1779.5	1779.5	4.1
142	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1292.0	1292.0	4.1
143	Parque Pombo	19.3925015, -99.1834274	1090.9	1090.9	4.3
144	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6127.6	6127.6	4.6
145	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2424.7	2424.7	4.4
146	Parque San Luis Potosi	19.3480516, -99.18697949999999	1795.1	1795.1	4.3
147	Patoli Park	19.377046, -99.05976509999999	2552.1	2552.1	4.0
148	Niño Quemado Park	19.4375154, -99.08579549999999	2165.5	2165.5	4.0
149	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2241.1	2241.1	3.9
150	Uno Park	19.3457255, -99.03482059999999	3100.5	3100.5	3.8
151	Pushkin Garden	19.4202716, -99.15464659999999	1330.8	1330.8	4.4
152	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1209.5	1209.5	4.4
153	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1655.4	1655.4	4.4
154	Parque Alerces	19.4045362, -99.24745940000001	934.9	934.9	4.4
155	Bombilla Park	19.346807, -99.18619540000002	1816.7	1816.7	4.6
156	Parque de las Montañas	19.347912, -99.12335829999999	2153.6	2153.6	4.3
157	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1749.0	1749.0	4.1
158	Jalalpa 2000 Park	19.3710847, -99.24281649999999	1453.0	1453.0	3.8
159	Six Flags México	19.2956057, -99.21056519999999	2078.1	2078.1	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	834.1	834.1	4.3
161	¡Kataplum!	19.3139539, -99.0758048	2921.6	2921.6	4.3
162	Perimagico	19.6025482, -99.1916849	2524.5	2524.5	4.1
163	Theme Park "Mini Worlds"	19.5640617, -99.205506	2464.1	2464.1	4.4
164	Granja las Américas	19.4359004, -99.225202	2276.6	2276.6	4.4
165	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	1553.8	1553.8	4.4
