Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 

1	Museo Nacional de Antropología	19.4260032, -99.1862786	1788.1	1788.1	4.8
2	Templo Mayor Museum	19.4346038, -99.13188099999999	1882.3	1882.3	4.8
3	Museo Nacional De Arte (MUNAL)	19.4363712, -99.1397023	1374.9	1374.9	4.8
4	Interactive Museum of Economics	19.4353495, -99.13836459999999	1322.7	1322.7	4.6
5	Museo de Arte Moderno	19.4228316, -99.1797258	1761.1	1761.1	4.6
6	Museo de Arte Popular	19.433958, -99.1462631	1374.4	1374.4	4.7
7	Frida Kahlo Museum	19.3551806, -99.1624636	984.8	984.8	4.5
8	Museo de Cera	19.4285278, -99.15708079999999	1366.0	1366.0	4.6
9	Memory and Tolerance Museum	19.4343297, -99.1413247	1494.8	1494.8	4.7
10	Palacio de Bellas Artes	19.4352, -99.1412	1230.5	1230.5	4.8
11	Museo Dolores Olmedo	19.2656032, -99.1253409	2471.6	2471.6	4.7
12	Museo Franz Mayer	19.4369334, -99.14343400000001	1312.7	1312.7	4.6
13	Museo Casa de León Trotsky	19.3576107, -99.15932459999999	954.3	954.3	4.5
14	Museo de la Ciudad de Mexico	19.4292369, -99.1321387	996.2	996.2	4.5
15	Metro Museum	19.3752985, -99.1867425	1165.6	1165.6	4.4
16	University Museum Contemporary Art	19.3146858, -99.18540109999999	2032.6	2032.6	4.7
17	Museum of Man Tepexpan	19.6139084, -98.94735569999999	2972.0	2972.0	4.1
18	National Museum of Interventions	19.3550024, -99.14879499999999	952.3	952.3	4.6
19	Museo de la Charreria	19.4260403, -99.1372238	934.8	934.8	4.3
20	Museo Nacional de las Culturas	19.4332126, -99.13039769999999	1490.8	1490.8	4.7
21	Museo del Tiempo Tlalpan, A.C.	19.2885927, -99.16743029999999	1929.0	1929.0	4.7
22	Universum	19.3114346, -99.1805749	2064.2	2064.2	4.6
23	Museo Anahuacalli	19.3231754, -99.1439285	1522.7	1522.7	4.7
24	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	1328.0	1328.0	4.6
25	Museo de Historia Natural	19.409833, -99.20151899999999	1681.3	1681.3	4.7
26	Former College of San Ildefonso	19.436341, -99.1308634	1535.8	1535.8	4.7
27	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	1820.6	1820.6	4.6
28	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	1152.4	1152.4	4.2
29	Estanquillo Museum	19.4332695, -99.1361618	1173.9	1173.9	4.6
30	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	1236.2	1236.2	4.8
31	Museum of El Carmen	19.3453961, -99.1899237	1630.6	1630.6	4.7
32	Papalote Museo del Niño	19.4116523, -99.1947372	1734.1	1734.1	4.5
33	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1477.6	1477.6	4.5
34	UNAM Museo de las Constituciones	19.4363673, -99.1294145	1573.9	1573.9	4.5
35	Museo del Chocolate	19.4294462, -99.1572271	1370.7	1370.7	4.5
36	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1679.0	1679.0	4.4
37	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	1501.7	1501.7	4.5
38	The National Museum of San Carlos	19.4380689, -99.1520429	1557.8	1557.8	4.6
39	Museo Jumex	19.4404568, -99.20359330000001	2003.7	2003.7	4.6
40	Museo Experimental el Eco	19.4334736, -99.1611887	1602.4	1602.4	4.2
41	Museum of light	19.4362372, -99.1299945	1167.2	1167.2	4.5
42	Museo Casa de Carranza	19.4311935, -99.163468	1566.1	1566.1	4.6
43	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2073.9	2073.9	4.4
44	MODO Museo del Objeto	19.4202297, -99.15907620000002	1389.7	1389.7	4.5
45	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1078.3	1078.3	4.4
46	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	1198.8	1198.8	4.7
47	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	2960.7	2960.7	4.6
48	Museo Universitario del Chopo	19.441993, -99.1567171	1743.3	1743.3	4.5
49	Regional Art Museum	19.5019399, -99.2116346	2431.0	2431.0	4.5
50	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	1527.9	1527.9	4.2
51	House Museum of Memory Indómita	19.4276917, -99.1346883	939.3	939.3	4.5
52	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	4680.2	4680.2	4.1
53	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1301.8	1301.8	4.6
54	Museum Tepexpan	19.613865, -98.947688	2971.3	2971.3	4.1
55	MI Indian Museum	19.4519111, -99.13131849999999	1436.0	1436.0	4.5
56	Museo del Caracol	19.4190145, -99.1834349	1568.7	1568.7	4.6
57	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	3327.4	3327.4	4.2
58	Museo Nacional de la Estampa	19.4370531, -99.1427154	1360.3	1360.3	4.5
59	New Fire Museum	19.3481804, -99.0914754	1944.9	1944.9	4.4
60	Museo ídolos del Esto	19.4378735, -99.16012979999999	1670.8	1670.8	3.8
61	Bosque de Chapultepec	19.4194815, -99.18945579999999	1937.7	1937.7	4.6
62	Parque Tezozómoc	19.4998595, -99.210754	2453.6	2453.6	4.4
63	Parque Bicentenario	19.4686896, -99.1972629	2726.4	2726.4	4.7
64	La Mexicana Park	19.3574615, -99.27052119999999	2540.0	2540.0	4.7
65	Parque Hundido	19.3782922, -99.17874719999999	1427.7	1427.7	4.6
66	Cerro de la Estrella National Park	19.3439269, -99.0914995	5662.8	5662.8	4.4
67	Espejo de los Lirios Park	19.651843, -99.21830179999999	3703.9	3703.9	4.3
68	Parque Ecológico EHECATL	19.5943439, -99.0545412	3060.0	3060.0	4.5
69	Alameda Central	19.4357353, -99.1439486	1397.5	1397.5	4.6
70	El Tepeyac National Park	19.5039634, -99.1078041	2182.4	2182.4	4.1
71	Parque Naucalli	19.4930556, -99.24083329999999	2465.9	2465.9	4.4
72	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1670.2	1670.2	4.5
73	parque rosendo	19.3842214, -99.1872569	1504.9	1504.9	3.3
74	Parque Lincoln	19.4298155, -99.1992389	1822.1	1822.1	4.6
75	Esculturas Park	19.65598, -99.2044432	3835.0	3835.0	4.4
76	Ehécatl Ecological Park	19.58903, -99.048645	2791.4	2791.4	4.4
77	Tlalpan National Park	19.2961412, -99.1931443	2242.2	2242.2	4.6
78	Parque España	19.4153363, -99.1711504	1422.8	1422.8	4.5
79	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1447.6	1447.6	4.3
80	Parque El Batán	19.3327776, -99.2060024	2005.5	2005.5	4.3
81	Azcatl Paqui	19.4728199, -99.20634319999999	2567.5	2567.5	4.0
82	Parque Lineal	19.4422863, -99.19160680000002	2199.8	2199.8	3.9
83	María Enriqueta Park	19.39945, -99.16717609999999	1228.2	1228.2	4.3
84	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	726.1	726.1	4.3
85	Arboledas Park	19.3779458, -99.16237129999999	1307.8	1307.8	4.5
86	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1431.6	1431.6	4.5
87	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	2223.1	2223.1	4.3
88	Tlaltecahuacan Park	19.5837198, -98.8791858	3416.4	3416.4	4.3
89	Parque Xicoténcatl	19.3563455, -99.15073989999999	946.4	946.4	4.3
90	parque pantitlan	19.4152253, -99.05840859999999	861.9	861.9	3.8
91	Parque Acacias	19.3641186, -99.17407709999999	961.4	961.4	4.4
92	American Park	19.4340768, -99.1966547	1909.6	1909.6	4.5
93	Mariano Matamoros Park	19.3858723, -99.1303425	714.0	714.0	4.1
94	Huayamilpas Ecological Park	19.3242607, -99.1504593	1635.1	1635.1	4.0
95	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2374.3	2374.3	4.4
96	Parque Patolli	19.3691968, -99.00818389999999	1467.6	1467.6	3.8
97	Parque San Lorenzo	19.3760197, -99.1767507	1420.7	1420.7	4.5
98	"Carpatos" Public Park	19.4144356, -99.2154837	2069.9	2069.9	4.1
99	Parque Ecologico Tarango	19.3468874, -99.2513898	2482.0	2482.0	4.2
100	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	270.1	270.1	4.4
101	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1688.5	1688.5	4.2
102	San Simón Ticumac Park	19.3747984, -99.1430946	932.8	932.8	4.1
103	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1507.1	1507.1	4.4
104	ACTEAL Park	19.4129173, -99.0681393	708.7	708.7	4.0
105	Cañitas Park	19.4534696, -99.17757569999999	2113.9	2113.9	4.1
106	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1869.4	1869.4	4.1
107	Parque Pombo	19.3925015, -99.1834274	1381.7	1381.7	4.3
108	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5670.2	5670.2	4.6
109	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	897.4	897.4	4.4
110	Parque San Luis Potosi	19.3480516, -99.18697949999999	1468.4	1468.4	4.3
