Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 

1	Museo Nacional de Antropología	19.4260032, -99.1862786	1430.4	1430.4	4.8
2	Templo Mayor Museum	19.4346038, -99.13188099999999	2808.1	2808.1	4.8
3	Museo Nacional De Arte (MUNAL)	19.4363712, -99.1397023	2059.8	2059.8	4.8
4	Memory and Tolerance Museum	19.4343297, -99.1413247	1833.6	1833.6	4.7
5	Museo de Arte Popular	19.433958, -99.1462631	1713.2	1713.2	4.7
6	Interactive Museum of Economics	19.4353495, -99.13836459999999	1959.6	1959.6	4.6
7	Museo Dolores Olmedo	19.2656032, -99.1253409	3237.4	3237.4	4.7
8	Museo de Cera	19.4285278, -99.15708079999999	1598.6	1598.6	4.6
9	Museo Franz Mayer	19.4369334, -99.14343400000001	1899.3	1899.3	4.6
10	Museo Casa de León Trotsky	19.3576107, -99.15932459999999	2253.1	2253.1	4.5
11	Palacio de Bellas Artes	19.4352, -99.1412	1889.1	1889.1	4.8
12	Museo Nacional del Virreinato	19.7132656, -99.2217286	2323.1	2323.1	4.7
13	Museo de la Ciudad de Mexico	19.4292369, -99.1321387	2232.2	2232.2	4.5
14	National Museum of Interventions	19.3550024, -99.14879499999999	2447.8	2447.8	4.6
15	Frida Kahlo Museum	19.3551806, -99.1624636	2290.7	2290.7	4.5
16	Museo de Arte Moderno	19.4228316, -99.1797258	1501.4	1501.4	4.6
17	Museo Nacional de las Culturas	19.4332126, -99.13039769999999	2394.3	2394.3	4.7
18	University Museum Contemporary Art	19.3146858, -99.18540109999999	2605.6	2605.6	4.7
19	Universum	19.3114346, -99.1805749	2830.3	2830.3	4.6
20	Museo Anahuacalli	19.3231754, -99.1439285	3025.8	3025.8	4.7
21	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	2121.6	2121.6	4.6
22	National Museum of Popular Culture	19.3497158, -99.1610225	2494.4	2494.4	4.5
23	Museo de Historia Natural	19.409833, -99.20151899999999	1774.6	1774.6	4.7
24	Former College of San Ildefonso	19.436341, -99.1308634	2211.0	2211.0	4.7
25	Museum of light	19.4362372, -99.1299945	2307.6	2307.6	4.5
26	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	2077.7	2077.7	4.2
27	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	1613.6	1613.6	4.6
28	Estanquillo Museum	19.4332695, -99.1361618	2113.0	2113.0	4.6
29	Museum of Man Tepexpan	19.6139084, -98.94735569999999	2336.6	2336.6	4.1
30	Museo del Tiempo Tlalpan, A.C.	19.2885927, -99.16743029999999	3084.8	3084.8	4.7
31	Museum of El Carmen	19.3453961, -99.1899237	2283.7	2283.7	4.7
32	Papalote Museo del Niño	19.4116523, -99.1947372	1742.6	1742.6	4.5
33	Museo de la Charreria	19.4260403, -99.1372238	2022.1	2022.1	4.3
34	Arte Carrillo Gil Museum	19.3494444, -99.1902778	2096.3	2096.3	4.5
35	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1419.3	1419.3	4.4
36	UNAM Museo de las Constituciones	19.4363673, -99.1294145	2295.1	2295.1	4.5
37	Museo del Chocolate	19.4294462, -99.1572271	1586.5	1586.5	4.5
38	The National Museum of San Carlos	19.4380689, -99.1520429	1609.4	1609.4	4.6
39	Museo Jumex	19.4404568, -99.20359330000001	1283.8	1283.8	4.6
40	Metro Museum	19.3752985, -99.1867425	1967.2	1967.2	4.4
41	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	1894.8	1894.8	4.8
42	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	1962.1	1962.1	4.5
43	Museo Experimental el Eco	19.4334736, -99.1611887	1330.3	1330.3	4.2
44	Museo Casa de Carranza	19.4311935, -99.163468	1363.7	1363.7	4.6
45	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2491.6	2491.6	4.4
46	MODO Museo del Objeto	19.4202297, -99.15907620000002	1718.5	1718.5	4.5
47	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	3226.9	3226.9	4.4
48	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	1971.4	1971.4	4.7
49	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	2210.5	2210.5	4.6
50	Museo Universitario del Chopo	19.441993, -99.1567171	1542.0	1542.0	4.5
51	Museum Tepexpan	19.613865, -98.947688	2337.3	2337.3	4.1
52	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	1773.2	1773.2	4.2
